10800,Bland,A,REROC,Rest of NSW, -   , -   , -   ,, 99 , 99 ,,, -   , -   , -   ,, -   , -   , -   ,, 99 , 99 , -   
10850,Blayney,A,NetWaste,Rest of NSW, 411 , 371 , 40 ,, 34 , 34 ,,, 130 , 130 , -   ,, -   , -   , -   ,, 575 , 534 , 40 
10900,Blue Mountains,C,WSROC,RRA," 7,258 "," 6,416 ", 842 ,, 574 , 574 ,,," 2,823 "," 2,823 ", -   ,, 561 , 561 , -   ,," 11,216 "," 10,374 ", 842 
10950,Bogan,A,NetWaste,Rest of NSW, 47 , 45 , 2 ,, 55 , 55 ,,, 186 , 186 , -   ,, -   , -   , -   ,, 287 , 285 , 2 
11150,Bourke,A,NetWaste,Rest of NSW, -   , -   , -   ,, 47 , 47 ,,, -   , -   , -   ,, -   , -   , -   ,, 47 , 47 , -   
11200,Brewarrina,A,NetWaste,Rest of NSW, -   , -   , -   ,, 23 , 23 ,,, 143 , 106 , 37 ,, 5 , 5 , -   ,, 171 , 134 , 37 
11250,Broken Hill,C,NetWaste,Rest of NSW, -   , -   , -   ,," 1,198 "," 1,198 ",,," 1,262 "," 1,190 ", 72 ,, -   , -   , -   ,," 2,460 "," 2,388 ", 72 
11300,Burwood,A,SSROC,SMA," 2,161 "," 1,919 ", 243 ,, 489 , 489 ,,, 17 , 17 , -   ,, -   , -   , -   ,," 2,668 "," 2,425 ", 243 
11350,Byron,A,NEWF,RRA," 5,005 "," 4,489 ", 516 ,, 870 , 870 ,,," 1,475 "," 1,475 ", -   ,, -   , -   , -   ,," 7,350 "," 6,835 ", 516 
11400,Cabonne,A,NetWaste,Rest of NSW, 552 , 529 , 23 ,, -   , -   ,,," 1,213 "," 1,213 ", -   ,, 32 , 32 , -   ,," 1,797 "," 1,774 ", 23 
11450,Camden,A,MACROC,SMA," 9,840 "," 8,018 "," 1,822 ",," 2,001 "," 2,001 ",,, 5 , 5 , -   ,, -   , -   , -   ,," 11,846 "," 10,025 "," 1,822 "
11500,Campbelltown,C,MACROC,SMA," 11,570 "," 9,433 "," 2,137 ",," 2,369 "," 2,369 ",,, 13 , 13 , -   ,, -   , -   , -   ,," 13,952 "," 11,815 "," 2,137 "
11520,Canada Bay,A,SSROC,SMA," 7,094 "," 6,506 ", 588 ,," 1,810 "," 1,810 ",,, 20 , 20 , -   ,, 156 , 156 , -   ,," 9,080 "," 8,492 ", 588 
11570,Canterbury-Bankstown,A,SSROC,SMA," 22,236 "," 20,393 "," 1,843 ",," 3,339 "," 3,339 ",,, -   , -   , -   ,, -   , -   , -   ,," 25,575 "," 23,732 "," 1,843 "
11600,Carrathool,A,RAMJO Riverina,Rest of NSW, -   , -   , -   ,, 8 , 8 ,,, -   , -   , -   ,, -   , -   , -   ,, 8 , 8 , -   
11650,Central Coast,C,Hunter,ERA," 26,512 "," 24,125 "," 2,387 ",," 6,482 "," 6,482 ",,," 3,092 "," 3,092 ", -   ,, -   , -   , -   ,," 36,086 "," 33,699 "," 2,387 "
11700,Central Darling,A,NetWaste,Rest of NSW, -   , -   , -   ,, 15 , 15 ,,, 166 , 30 , 136 ,, 13 , 12 , 1 ,, 194 , 57 , 137 
11720,Cessnock,C,Hunter,ERA," 3,999 "," 3,849 ", 150 ,," 1,433 "," 1,433 ",,," 1,789 "," 1,789 ", -   ,, -   , -   , -   ,," 7,221 "," 7,071 ", 150 
11730,Clarence Valley,A,NEWF,RRA," 5,028 "," 4,642 ", 386 ,," 1,643 "," 1,643 ",,," 2,763 "," 2,763 ", -   ,, -   , -   , -   ,," 9,434 "," 9,048 ", 386 
11750,Cobar,A,NetWaste,Rest of NSW, -   , -   , -   ,, 12 , 12 ,,, 190 , 190 , -   ,, -   , -   , -   ,, 202 , 202 , -   
11800,Coffs Harbour,C,MidWaste,RRA," 7,172 "," 5,659 "," 1,513 ",," 2,100 "," 2,100 ",,," 3,333 "," 3,333 ", -   ,, -   , -   , -   ,," 12,605 "," 11,092 "," 1,513 "
12000,Coolamon,A,REROC,Rest of NSW, 263 , 252 , 11 ,, 20 , 20 ,,, -   , -   , -   ,, -   , -   , -   ,, 284 , 273 , 11 
12150,Coonamble,A,NetWaste,Rest of NSW, -   , -   , -   ,, 42 , 42 ,,, -   , -   , -   ,, -   , -   , -   ,, 42 , 42 , -   
12160,Cootamundra - Gundagai,A,REROC,Rest of NSW, 127 , 110 , 17 ,, 189 , 189 ,,, 941 , 941 , -   ,, -   , -   , -   ,," 1,256 "," 1,239 ", 17 
12350,Cowra,A,NetWaste,Rest of NSW," 1,034 ", 637 , 397 ,, 330 , 330 ,,, 0 , -   , 0 ,, -   , -   , -   ,," 1,364 ", 966 , 397 
12380,Cumberland,A,WSROC,SMA," 11,064 "," 9,962 "," 1,102 ",," 2,411 "," 2,411 ",,, 54 , 54 , -   ,, -   , -   , -   ,," 13,529 "," 12,427 "," 1,102 "
12390,Dubbo Regional,A,NetWaste,Rest of NSW," 3,385 "," 3,106 ", 280 ,," 1,459 "," 1,459 ",,, 53 , 53 , -   ,, 84 , 84 , -   ,," 4,981 "," 4,702 ", 280 
12700,Dungog,A,Hunter,RRA, 698 , 605 , 93 ,, 18 , 18 ,,, 877 , 877 , -   ,, 138 , 138 , -   ,," 1,731 "," 1,638 ", 93 
12730,Edward River,A,RAMJO Murray,Rest of NSW, -   , -   , -   ,, 397 , 397 ,,, 82 , 56 , 26 ,, -   , -   , -   ,, 479 , 453 , 26 
12750,Eurobodalla,A,CRJO,Rest of NSW," 3,746 "," 3,287 ", 459 ,," 1,006 "," 1,006 ",,," 1,685 "," 1,685 ", -   ,, 399 , 399 , -   ,," 6,836 "," 6,377 ", 459 
12850,Fairfield,C,WSROC,SMA," 9,902 "," 7,055 "," 2,847 ",," 3,313 "," 3,313 ",,, 120 , 120 , -   ,, -   , -   , -   ,," 13,334 "," 10,487 "," 2,847 "
12870,Federation,A,RAMJO Murray,Rest of NSW," 1,013 ", 933 , 80 ,, 883 , 883 ,,, 176 , 176 , -   ,, -   , -   , -   ,," 2,072 "," 1,992 ", 80 
12900,Forbes,A,NetWaste,Rest of NSW, 415 , 380 , 34 ,, 281 , 281 ,,, 456 , 456 , -   ,, 5 , 5 , -   ,," 1,157 "," 1,123 ", 34 
12930,Georges River,A,SSROC,SMA," 10,051 "," 8,787 "," 1,263 ",," 1,040 "," 1,040 ",,, -   , -   , -   ,, 82 , 62 , 21 ,," 11,172 "," 9,889 "," 1,284 "
12950,Gilgandra,A,NetWaste,Rest of NSW, 118 , 117 , 1 ,, 2 , 2 ,,, 113 , 113 , -   ,, -   , -   , -   ,, 232 , 232 , 1 
13010,Glen Innes Severn,A,NIRW,Rest of NSW, 467 , 448 , 19 ,, 188 , 188 ,,," 1,026 "," 1,026 ", -   ,, -   , -   , -   ,," 1,681 "," 1,662 ", 19 
13310,Goulburn Mulwaree,A,CRJO,Rest of NSW," 1,391 ", 613 , 778 ,, 604 , 604 ,,," 2,356 "," 2,356 ", -   ,, -   , -   , -   ,," 4,351 "," 3,573 ", 778 
13340,Greater Hume Shire,A,RAMJO Murray,Rest of NSW, 547 , 524 , 23 ,, 78 , 78 ,,, 972 , 972 , -   ,, -   , -   , -   ,," 1,597 "," 1,575 ", 23 
13450,Griffith,C,RAMJO Riverina,Rest of NSW," 1,036 ", 993 , 43 ,, 661 , 661 ,,, 1 , 1 , -   ,, -   , -   , -   ,," 1,698 "," 1,655 ", 43 
13550,Gunnedah,A,NIRW,Rest of NSW, 609 , 478 , 131 ,, 370 , 370 ,,," 1,282 "," 1,282 ", -   ,, -   , -   , -   ,," 2,261 "," 2,130 ", 131 
13660,Gwydir,A,NIRW,Rest of NSW, 197 , 176 , 21 ,, 96 , 96 ,,, 203 , 185 , 18 ,, -   , -   , -   ,, 496 , 457 , 39 
13800,Hawkesbury,C,WSROC,ERA," 5,129 "," 4,623 ", 506 ,," 1,432 "," 1,432 ",,," 1,229 "," 1,229 ", -   ,, -   , -   , -   ,," 7,790 "," 7,283 ", 506 
13850,Hay,A,RAMJO Riverina,Rest of NSW, -   , -   , -   ,, 21 , 21 ,,," 1,412 "," 1,412 ", -   ,, -   , -   , -   ,," 1,433 "," 1,433 ", -   
13910,Hilltops,A,CRJO,Rest of NSW, 873 , 570 , 303 ,, 423 , 423 ,,, -   , -   , -   ,, -   , -   , -   ,," 1,296 ", 993 , 303 
14000,Hornsby,A,NSROC,SMA," 11,354 "," 10,446 ", 908 ,," 1,028 "," 1,028 ",,, 573 , 573 , -   ,, 931 , 931 , -   ,," 13,886 "," 12,978 ", 908 
14100,Hunters Hill,A,NSROC,SMA," 1,263 "," 1,225 ", 38 ,, -   , -   ,,, -   , -   , -   ,, 225 , 225 , -   ,," 1,488 "," 1,450 ", 38 
14170,Inner West,A,SSROC,SMA," 11,211 "," 10,139 "," 1,072 ",," 2,737 "," 2,737 ",,, 88 , 88 , -   ,, 573 , 541 , 32 ,," 14,609 "," 13,506 "," 1,104 "
14200,Inverell,A,NIRW,Rest of NSW, 887 , 607 , 280 ,, 400 , 400 ,,, 222 , 212 , 10 ,, 9 , 9 , -   ,," 1,517 "," 1,227 ", 290 
14300,Junee,A,REROC,Rest of NSW, 387 , 371 , 16 ,, 41 , 41 ,,," 2,205 "," 2,085 ", 120 ,, -   , -   , -   ,," 2,633 "," 2,497 ", 136 
14350,Kempsey,A,MidWaste,RRA," 2,160 "," 1,966 ", 194 ,, 884 , 884 ,,," 1,025 "," 1,006 ", 19 ,, -   , -   , -   ,," 4,069 "," 3,856 ", 213 
14400,Kiama,A,ISJO,ERA," 2,500 "," 2,391 ", 109 ,, 329 , 329 ,,, 445 , 445 , -   ,, 93 , 93 , -   ,," 3,367 "," 3,258 ", 109 
14500,Ku-ring-gai,A,NSROC,SMA," 11,076 "," 10,620 ", 455 ,, 56 , 56 ,,, 21 , 21 , -   ,, 118 , 118 , -   ,," 11,271 "," 10,816 ", 455 
14550,Kyogle,A,NEWF,RRA, 360 , 345 , 15 ,, 142 , 142 ,,, 901 , 901 , -   ,, -   , -   , -   ,," 1,403 "," 1,389 ", 15 
14600,Lachlan,A,NetWaste,Rest of NSW, 152 , 137 , 15 ,, 49 , 49 ,,, 429 , 429 , -   ,, -   , -   , -   ,, 630 , 615 , 15 
14650,Lake Macquarie,C,Hunter,ERA," 18,072 "," 17,005 "," 1,066 ",," 3,977 "," 3,977 ",,," 1,001 "," 1,001 ", -   ,," 1,350 "," 1,350 ", -   ,," 24,400 "," 23,334 "," 1,066 "
14700,Lane Cove,A,NSROC,SMA," 2,836 "," 2,722 ", 114 ,, 71 , 71 ,,, -   , -   , -   ,, 40 , 40 , -   ,," 2,947 "," 2,833 ", 114 
14750,Leeton,A,RAMJO Riverina,Rest of NSW, 486 , 464 , 22 ,, 309 , 309 ,,, 224 , 224 , -   ,, -   , -   , -   ,," 1,019 ", 997 , 22 
14850,Lismore,C,NEWF,RRA," 2,942 "," 2,871 ", 71 ,," 1,341 "," 1,341 ",,," 2,452 "," 2,452 ", -   ,, -   , -   , -   ,," 6,735 "," 6,664 ", 71 
14870,Lithgow,C,NetWaste,Rest of NSW," 1,142 "," 1,003 ", 139 ,, 330 , 330 ,,," 1,416 "," 1,416 ", -   ,, -   , -   , -   ,," 2,888 "," 2,749 ", 139 
14900,Liverpool,C,WSROC,SMA," 14,336 "," 13,332 "," 1,004 ",," 2,911 "," 2,911 ",,, 192 , 192 , -   ,," 1,239 "," 1,239 ", -   ,," 18,679 "," 17,675 "," 1,004 "
14920,Liverpool Plains,A,NIRW,Rest of NSW, 408 , 391 , 17 ,, 109 , 109 ,,, -   , -   , -   ,, -   , -   , -   ,, 517 , 500 , 17 
14950,Lockhart,A,REROC,Rest of NSW, 200 , 180 , 20 ,, -   , -   ,,, 70 , 70 , -   ,, 50 , 50 , -   ,, 320 , 300 , 20 
15050,Maitland,C,Hunter,ERA," 5,920 "," 5,732 ", 188 ,," 1,338 "," 1,338 ",,," 1,529 "," 1,529 ", -   ,, -   , -   , -   ,," 8,787 "," 8,599 ", 188 
15240,Mid-Coast,A,MidWaste,RRA," 8,482 "," 7,853 ", 629 ,," 2,278 "," 2,278 ",,, 946 , 946 , -   ,, -   , -   , -   ,," 11,706 "," 11,077 ", 629 
15270,Mid-Western Regional,A,NetWaste,Rest of NSW," 2,599 "," 2,420 ", 179 ,, 493 , 493 ,,, 859 , 859 , -   ,, -   , -   , -   ,," 3,950 "," 3,771 ", 179 
15300,Moree Plains,A,NIRW,Rest of NSW, 667 , 635 , 32 ,, 406 , 406 ,,, 388 , 388 , -   ,, 27 , 27 , -   ,," 1,488 "," 1,455 ", 32 
15350,Mosman,A,NSROC,SMA," 2,808 "," 2,704 ", 105 ,, 123 , 123 ,,, 25 , 25 , -   ,, 15 , 15 , -   ,," 2,971 "," 2,866 ", 105 
15520,Murray River,A,RAMJO Murray,Rest of NSW, 764 , 733 , 32 ,, 894 , 894 ,,, 206 , 206 , -   ,, -   , -   , -   ,," 1,865 "," 1,833 ", 32 
15560,Murrumbidgee,A,RAMJO Riverina,Rest of NSW, 139 , 133 , 6 ,, -   , -   ,,, -   , -   , -   ,, -   , -   , -   ,, 139 , 133 , 6 
15650,Muswellbrook,A,Hunter,RRA, 984 , 873 , 111 ,, 495 , 495 ,,, 375 , 375 , -   ,, 198 , 198 , -   ,," 2,052 "," 1,942 ", 111 
15700,Nambucca,A,MidWaste,RRA," 1,537 "," 1,457 ", 80 ,, 573 , 573 ,,, -   , -   , -   ,, 47 , 47 , -   ,," 2,157 "," 2,077 ", 80 
15750,Narrabri,A,NIRW,Rest of NSW, 544 , 521 , 23 ,, 345 , 345 ,,, 552 , 552 , -   ,, -   , -   , -   ,," 1,441 "," 1,418 ", 23 
15800,Narrandera,A,RAMJO Riverina,Rest of NSW, 600 , 540 , 60 ,, 44 , 44 ,,, -   , -   , -   ,, -   , -   , -   ,, 644 , 584 , 60 
15850,Narromine,A,NetWaste,Rest of NSW, 358 , 343 , 15 ,, 5 , 5 ,,, 946 , 946 , -   ,, -   , -   , -   ,," 1,309 "," 1,294 ", 15 
15900,Newcastle,C,Hunter,ERA," 13,689 "," 12,458 "," 1,231 ",," 2,975 "," 2,975 ",,," 2,318 "," 2,318 ", -   ,, -   , -   , -   ,," 18,983 "," 17,752 "," 1,231 "
15950,North Sydney,A,NSROC,SMA," 5,523 "," 5,191 ", 332 ,, 74 , 74 ,,, 297 , 297 , -   ,, -   , -   , -   ,," 5,894 "," 5,562 ", 332 
15990,Northern Beaches,A,,SMA," 23,760 "," 22,789 ", 972 ,," 3,235 "," 3,235 ",,, 345 , 345 , -   ,, 5 , 5 , -   ,," 27,345 "," 26,373 ", 972 
16100,Oberon,A,NetWaste,Rest of NSW, -   , -   , -   ,, 5 , 5 ,,, 239 , 239 , -   ,, 12 , 12 , -   ,, 256 , 256 , -   
16150,Orange,C,NetWaste,Rest of NSW," 2,886 "," 2,684 ", 202 ,, 782 , 782 ,,," 1,021 "," 1,021 ", -   ,, -   , -   , -   ,," 4,689 "," 4,487 ", 202 
16200,Parkes,A,NetWaste,Rest of NSW, 740 , 679 , 61 ,, 374 , 374 ,,," 1,840 "," 1,836 ", 4 ,, 20 , 20 , -   ,," 2,974 "," 2,909 ", 65 
16260,Parramatta,C,WSROC,SMA," 11,783 "," 10,958 ", 825 ,, 803 , 803 ,,, 56 , 56 , -   ,," 1,060 ", 959 , 101 ,," 13,702 "," 12,776 ", 926 
16350,Penrith,C,WSROC,SMA," 16,684 "," 15,308 "," 1,377 ",," 3,561 "," 3,561 ",,, -   , -   , -   ,, 413 , 413 , -   ,," 20,659 "," 19,282 "," 1,377 "
16380,Port Macquarie-Hastings,A,MidWaste,RRA," 7,329 "," 5,866 "," 1,463 ",," 1,818 "," 1,818 ",,," 1,959 "," 1,959 ", -   ,, 3 , 3 , -   ,," 11,110 "," 9,646 "," 1,463 "
16400,Port Stephens,A,Hunter,ERA," 5,613 "," 5,069 ", 544 ,," 2,052 "," 2,052 ",,," 1,115 "," 1,115 ", -   ,, 455 , 455 , -   ,," 9,235 "," 8,691 ", 544 
16490,Queanbeyan-Palerang Regional,A,CRJO,Rest of NSW," 3,310 "," 3,013 ", 297 ,," 1,418 "," 1,418 ",,," 2,505 "," 2,374 ", 131 ,, 75 , 75 , -   ,," 7,307 "," 6,879 ", 428 
16550,Randwick,C,SSROC,SMA," 10,235 "," 8,659 "," 1,576 ",," 1,030 "," 1,030 ",,, 493 , 493 , -   ,," 1,310 ", 169 ," 1,141 ",," 13,068 "," 10,351 "," 2,717 "
16610,Richmond Valley,A,NEWF,RRA," 1,395 "," 1,337 ", 58 ,, 876 , 876 ,,," 1,278 "," 1,278 ", -   ,, -   , -   , -   ,," 3,549 "," 3,491 ", 58 
16700,Ryde,C,NSROC,SMA," 8,345 "," 7,719 ", 626 ,," 1,007 "," 1,007 ",,, 2 , 2 , -   ,, 35 , 35 , -   ,," 9,389 "," 8,763 ", 626 
16900,Shellharbour,C,ISJO,ERA," 5,969 "," 5,513 ", 457 ,," 1,351 "," 1,351 ",,," 2,005 "," 2,005 ", -   ,, -   , -   , -   ,," 9,325 "," 8,868 ", 457 
16950,Shoalhaven,C,ISJO,ERA," 10,071 "," 8,575 "," 1,496 ",," 2,525 "," 2,525 ",,," 6,865 "," 6,865 ", -   ,," 1,031 "," 1,031 ", -   ,," 20,493 "," 18,997 "," 1,496 "
17000,Singleton,A,Hunter,RRA," 1,533 "," 1,487 ", 46 ,, 528 , 528 ,,, 908 , 908 , -   ,, -   , -   , -   ,," 2,970 "," 2,923 ", 46 
17040,Snowy Monaro Regional,A,CRJO,Rest of NSW," 1,328 "," 1,273 ", 55 ,, 461 , 461 ,,," 1,132 "," 1,132 ", -   ,, -   , -   , -   ,," 2,921 "," 2,865 ", 55 
17080,Snowy Valleys,A,CRJO,Rest of NSW," 2,250 "," 2,100 ", 150 ,, 430 , 430 ,,, -   , -   , -   ,, -   , -   , -   ,," 2,680 "," 2,530 ", 150 
17100,Strathfield,A,,SMA," 2,258 "," 2,061 ", 196 ,, 650 , 650 ,,, 444 , 444 , -   ,, 80 , 80 , -   ,," 3,431 "," 3,235 ", 196 
17150,Sutherland Shire,A,SSROC,SMA," 20,806 "," 18,617 "," 2,189 ",," 2,427 "," 2,427 ",,, 98 , 98 , -   ,," 2,189 "," 2,189 ", -   ,," 25,520 "," 23,331 "," 2,189 "
17200,Sydney,C,SSROC,SMA," 14,428 "," 13,247 "," 1,181 ",, 807 , 807 ,,, 52 , 50 , 2 ,," 2,457 "," 2,160 ", 297 ,," 17,744 "," 16,264 "," 1,480 "
17310,Tamworth Regional,A,NIRW,Rest of NSW," 3,741 "," 3,190 ", 551 ,," 1,443 "," 1,443 ",,, -   , -   , -   ,, 267 , 267 , -   ,," 5,451 "," 4,900 ", 551 
17350,Temora,A,REROC,Rest of NSW, -   , -   , -   ,, 183 , 183 ,,, 12 , 12 , -   ,, -   , -   , -   ,, 195 , 195 , -   
17400,Tenterfield,A,NIRW,Rest of NSW, 362 , 347 , 15 ,, 179 , 179 ,,, 402 , 402 , -   ,, -   , -   , -   ,, 943 , 928 , 15 
17420,The Hills Shire,A,WSROC,SMA," 12,419 "," 11,550 ", 869 ,," 1,081 "," 1,081 ",,, 40 , 40 , -   ,," 1,892 ", 903 , 989 ,," 15,433 "," 13,574 "," 1,859 "
17550,Tweed,A,NEWF,RRA," 9,245 "," 8,607 ", 638 ,," 2,466 "," 2,466 ",,," 1,550 "," 1,550 ", -   ,, 51 , -   , 51 ,," 13,312 "," 12,623 ", 689 
17620,Upper Hunter Shire,A,Hunter,RRA, 784 , 752 , 33 ,, 283 , 283 ,,, -   , -   , -   ,, 103 , 103 , -   ,," 1,171 "," 1,138 ", 33 
17640,Upper Lachlan Shire,A,CRJO,Rest of NSW, 400 , 360 , 40 ,, 97 , 97 ,,, 762 , 762 , -   ,, -   , -   , -   ,," 1,259 "," 1,219 ", 40 
17650,Uralla,A,NIRW,Rest of NSW, 500 , 450 , 50 ,, 3 , 3 ,,," 1,862 "," 1,862 ", -   ,, -   , -   , -   ,," 2,366 "," 2,316 ", 50 
17750,Wagga Wagga,C,REROC,Rest of NSW," 4,799 "," 4,175 ", 624 ,," 1,426 "," 1,426 ",,," 1,268 "," 1,268 ", -   ,, -   , -   , -   ,," 7,493 "," 6,869 ", 624 
17850,Walcha,A,NIRW,Rest of NSW, 158 , 124 , 34 ,, 28 , 28 ,,, 503 , 503 , -   ,, -   , -   , -   ,, 689 , 655 , 34 
17900,Walgett,A,NetWaste,Rest of NSW, -   , -   , -   ,, 120 , 120 ,,, 467 , 467 , -   ,, -   , -   , -   ,, 587 , 587 , -   
17950,Warren,A,NetWaste,Rest of NSW, -   , -   , -   ,, 29 , 29 ,,, 11 , -   , 11 ,, -   , -   , -   ,, 40 , 29 , 11 
18020,Warrumbungle Shire,A,NetWaste,Rest of NSW, 439 , 421 , 18 ,, 179 , 179 ,,, -   , -   , -   ,, -   , -   , -   ,, 617 , 599 , 18 
18050,Waverley,A,SSROC,SMA," 5,720 "," 5,333 ", 387 ,, 528 , 528 ,,, 9 , 9 , -   ,," 1,054 ", 105 , 949 ,," 7,311 "," 5,974 "," 1,337 "
18100,Weddin,A,NetWaste,Rest of NSW, 151 , 144 , 6 ,, 46 , 46 ,,, 56 , 55 , 1 ,, -   , -   , -   ,, 252 , 245 , 8 
18200,Wentworth,A,RAMJO Murray,Rest of NSW, -   , -   , -   ,, -   , -   ,,, 549 , 449 , 100 ,, -   , -   , -   ,, 549 , 449 , 100 
18250,Willoughby,C,NSROC,SMA," 6,431 "," 5,965 ", 466 ,, 610 , 610 ,,, -   , -   , -   ,, -   , -   , -   ,," 7,041 "," 6,575 ", 466 
18350,Wingecarribee,A,CRJO,ERA," 4,563 "," 3,785 ", 778 ,, 633 , 633 ,,, 128 , 111 , 17 ,, 24 , 22 , 2 ,," 5,348 "," 4,551 ", 797 
18400,Wollondilly,A,MACROC,RRA," 3,681 "," 3,447 ", 235 ,, 452 , 452 ,,, 997 , 997 , -   ,, 593 , 593 , -   ,," 5,723 "," 5,489 ", 235 
18450,Wollongong,C,ISJO,ERA," 16,253 "," 14,904 "," 1,349 ",," 3,880 "," 3,880 ",,, -   , -   , -   ,, 988 , 988 , -   ,," 21,121 "," 19,772 "," 1,349 "
18500,Woollahra,A,SSROC,SMA," 5,922 "," 5,519 ", 403 ,, -   , -   ,,, -   , -   , -   ,, 362 , 362 , -   ,," 6,284 "," 5,882 ", 403 
18710,Yass Valley,A,CRJO,Rest of NSW, 890 , 853 , 37 ,, 284 , 284 ,,," 1,375 "," 1,375 ", -   ,, -   , -   , -   ,," 2,549 "," 2,512 ", 37 
